,0,1,size
4560,Italian-American,JJ,1
4561,Italiana,NNP,1
4562,Italy,NNP,7
4563,Its,PRP$,13
4564,Ivy,NNP,2
4565,Iwai,NNP,2
4566,J.,NNP,27
4567,J.C.,NNP,1
4568,J.M.,NNP,1
4569,J.P.,NNP,2
4570,J.R.,NNP,1
4571,JAL,NNP,9
4572,JAMES,NNP,1
4573,JCKC,NNP,1
4574,JKD,NNP,1
4575,JOIN,VB,1
4576,JROE,NNP,1
4577,JUDGE,NNP,1
4578,Jack,NNP,15
4579,Jacki,NNP,1
4580,Jackson,NNP,10
4581,Jacob,NNP,1
4582,Jacobs,NNP,1
4583,Jacobson,NNP,1
4584,Jacqueline,NNP,1
4585,Jacques-Francois,NNP,1
4586,Jacuzzi,NNP,1
4587,Jaguar,NN,2
4588,Jaguar,NNP,18
4589,Jaguars,NNPS,1
4590,Jamaica,NNP,1
4591,Jamaican,JJ,1
4592,James,NNP,52
4593,Jamie,NNP,2
4594,Jan.,NNP,8
4595,Janesville,NNP,1
4596,Janet,NNP,1
4597,January,NNP,13
4598,January-June,JJ,1
4599,Japan,NNP,43
4600,Japanese,JJ,40
4601,Japanese,NN,1
4602,Japanese-Americans,NNPS,1
4603,Jarvis,NNP,2
4604,Jasper,NNP,2
4605,Jay,NNP,2
4606,Jean,NNP,2
4607,Jeep,NN,3
4608,Jeep,NNP,2
4609,Jeep-Eagle,NNP,1
4610,Jeff,NNP,4
4611,Jefferies,NNP,3
4612,Jeffrey,NNP,6
4613,Jellison,NNP,1
4614,Jennifer,NNP,1
4615,Jenrette,NNP,4
4616,Jerald,NNP,1
4617,Jeremiah,NNP,1
4618,Jerome,NNP,1
4619,Jerry,NNP,6
4620,Jersey,NNP,16
4621,Jessica,NNP,1
4622,Jewel,NNP,1
4623,Jiangsu,NNP,1
4624,Jibril,NNP,1
4625,Jim,NNP,3
4626,Jindo,NNP,1
4627,Jiotto,NNP,1
4628,Jiri,NNP,1
4629,Joachim,NNP,2
4630,Joan,NNP,1
4631,Joaquin,NNP,1
4632,Job,NNP,1
4633,Joe,NNP,4
4634,Joel,NNP,2
4635,Johan,NNP,1
4636,Johannesburg,NNP,1
4637,John,NNP,50
4638,Johns,NNP,1
4639,Johnson,NNP,16
4640,Joint,NNP,1
4641,Jolla,NNP,2
4642,Jolly,JJ,1
4643,Jon,NNP,6
4644,Jonathan,NNP,2
4645,Jones,NNP,45
4646,Jordan,NNP,1
4647,Jose,NNP,6
4648,Joseph,NNP,5
4649,Joshi,NNP,1
4650,Journal,NN,1
4651,Journal,NNP,43
4652,Journal\/Europe,NNP,1
4653,Jovian,JJ,3
4654,Jr,NNP,3
4655,Jr.,NNP,16
4656,Juan,NNP,1
4657,Judeo-Christian,JJ,1
4658,Judge,NNP,14
4659,Judging,VBG,1
4660,Judiciary,NNP,4
4661,Judith,NNP,1
4662,Judy,NNP,1
4663,Juliano,NNP,3
4664,Julius,NNP,1
4665,July,NNP,34
4666,June,NNP,22
4667,Junior,JJ,1
4668,Junk,NN,2
4669,Junkins,NNP,2
4670,Junor,NNP,1
4671,Jupiter,NNP,7
4672,Jurors,NNS,1
4673,Just,RB,8
4674,Justice,NNP,10
4675,K,NNP,1
4676,K-H,NNP,1
4677,K.,NNP,3
4678,KIM,NNP,1
4679,KLM,NNP,1
4680,KPMG,NNP,1
4681,KTXL,NNP,1
4682,Kabul,NNP,1
4683,Kacy,NNP,1
4684,Kahan,NNP,1
4685,Kai-shek,NNP,1
4686,Kaiser,NNP,1
4687,Kaisha,NNP,1
4688,Kaitaia,NNP,1
4689,Kajima,NNP,1
4690,Kann,NNP,1
4691,Kansas,NNP,5
4692,Kaolin,NNP,1
4693,Karalis,NNP,3
4694,Karen,NNP,1
4695,Kartalia,NNP,1
4696,Kary,NNP,1
4697,Kasler,NNP,1
4698,Kasten,NNP,1
4699,Kate,NNP,1
4700,Kathe,NNP,1
4701,Kathie,NNP,2
4702,Kathryn,NNP,1
4703,Kathy,NNP,1
4704,Katonah,NNP,1
4705,Katz,NNP,11
4706,Kawasaki,NNP,1
4707,Kay,NNP,2
4708,Ke,NNP,1
4709,Kean,NNP,6
4710,Keefe,NNP,1
4711,Keenan,NNP,1
4712,Keep,VB,1
4713,Keeping,VBG,1
4714,Keffer,NNP,1
4715,Keg,NNP,1
4716,Keihin,NNP,1
4717,Keith,NNP,5
4718,Keizai,NNP,2
4719,Keizaikai,NNP,3
4720,Keller,NNP,3
4721,Kelley,NNP,2
4722,Kellner,NNP,1
4723,Kelly,NNP,5
4724,Kemp,NNP,6
4725,Kemper,NNP,2
4726,Kennedy,NNP,3
4727,Kenneth,NNP,4
4728,Kenney,NNP,1
4729,Kent,NNP,1
4730,Kenton,NNP,1
4731,Kentucky,NNP,5
4732,Kerry,NNP,3
4733,Kevin,NNP,1
4734,Khmer,NNP,14
4735,Khost,NNP,1
4736,Kidder,NNP,6
4737,Kids,NNP,1
4738,Kim,NNP,4
4739,Kimberly,NNP,1
4740,King,NNP,14
4741,Kingdom,NNP,2
4742,Kings,NNP,1
4743,Kinnevik,NNP,1
4744,Kinney,NNP,1
4745,Kirin,NNP,2
4746,Kiss,VB,1
4747,Kitchen,NNP,1
4748,Klatman,NNP,1
4749,Klein,NNP,1
4750,Kleinwort,NNP,2
4751,Klineberg,NNP,1
4752,Kloves,NNP,4
4753,Know,VB,1
4754,Knowledgeable,JJ,2
4755,Knoxville,NNP,1
4756,Knudsen,NNP,2
4757,Ko,NNP,1
4758,Kobe,NNP,3
4759,Kochis,NNP,1
4760,Kodak,NNP,2
4761,Kohl,NNP,5
4762,Kollmorgen,NNP,1
4763,Kong,NNP,12
4764,Kong-based,NNP,1
4765,Konopnicki,NNP,1
4766,Korea,NNP,4
4767,Korean,JJ,2
4768,Kotman,NNP,1
4769,Kraft,NNP,4
4770,Kramer,NNP,1
4771,Kravis,NNP,1
4772,Kremlin,NNP,1
4773,Krenz,NNP,39
4774,Kringle,NNP,1
4775,Kristol,NNP,1
4776,Kroger,NNP,1
4777,Kroll,NNP,1
4778,Kuala,NNP,1
4779,Kuhns,NNP,1
4780,Kumagai-Gumi,NNP,1
4781,Kurds,NNPS,1
4782,Kurlak,NNP,1
4783,Kursk,NNP,1
4784,Kurt,NNP,1
4785,Kurtanjek,NNP,1
4786,Kuse,NNP,1
4787,Kushkin,NNP,2
4788,Kwek,NNP,2
4789,Ky,NNP,1
4790,Ky.,NNP,4
4791,Kyocera,NNP,1
4792,Kyodo,NNP,1
4793,L.,NNP,16
4794,L.J.,NNP,1
4795,L.L.,NNP,2
4796,L.P,NNP,1
4797,LA,NNP,1
4798,LAND,NNP,1
4799,LATE,JJ,2
4800,LAW,NN,1
4801,LAWMAKERS,NNS,1
4802,LAWYERS,NNS,1
4803,LBO,NNP,7
4804,LBOs,NNS,6
4805,LDC,NNP,1
4806,LEBANESE,JJ,1
4807,LIBOR,NNP,2
4808,LIES,VBZ,1
4809,LIMITED,JJ,1
4810,LIN,NNP,13
4811,LJN,NNP,1
4812,LME,NNP,2
4813,LMEYER,NNP,1
4814,LOAN,NNP,2
4815,LONDON,NNP,4
4816,LOTUS,NNP,1
4817,LOW,RB,1
4818,LSX,NNP,1
4819,LTV,NNP,1
4820,LYNCH,NNP,2
4821,La,NNP,12
4822,La.,NNP,1
4823,LaLonde,NNP,2
4824,LaRosa,NNP,1
4825,LaSalle,NNP,2
4826,Labor,NNP,11
4827,Laboratories,NNP,1
4828,Laboratories,NNPS,2
4829,Laboratory,NNP,3
4830,Lack,NN,1
4831,Lackey,NNP,2
4832,Lafarge,NNP,1
4833,Lafontant,NNP,1
4834,Lai,NNP,1
4835,Lake,NNP,1
4836,Lakes,NNPS,1
4837,Lambda,NNP,1
4838,Lambert,NNP,10
4839,Lancaster,NNP,1
4840,Land,NNP,4
4841,Landesbank,NNP,1
4842,Lane,NNP,1
4843,Lang,NNP,4
4844,Lansing,NNP,1
4845,Laos,NNP,1
4846,Laphroaig,NNP,1
4847,Large,JJ,1
4848,Larry,NNP,4
4849,Larson,NNP,1
4850,Las,NNP,7
4851,Last,JJ,22
4852,Last,NNP,6
4853,Late,JJ,1
4854,Late,RB,1
4855,Later,RB,2
4856,Latest,JJS,1
4857,Latin,NNP,8
4858,Lauderdale,NNP,2
4859,Laughlin,NNP,1
4860,Laurance,NNP,1
4861,Laurel,NNP,1
4862,Laurence,NNP,2
4863,Laurie,NNP,1
4864,Lavidge,NNP,1
4865,Lavoro,NNP,1
4866,Law,NNP,4
4867,Law-enforcement,JJ,1
4868,Lawmakers,NNS,2
4869,Lawrence,NNP,4
4870,Lawrenceville,NNP,1
4871,Lawson,NNP,14
4872,Lawyers,NNP,1
4873,Lawyers,NNS,4
4874,Lazard,NNP,3
4875,LeBaron,NNP,1
4876,Leader,NNP,2
4877,Leading,VBG,6
4878,League,NNP,5
4879,League-sponsored,JJ,1
4880,Lebanese,JJ,1
4881,Lebanon,NNP,3
4882,Ledger,NNP,1
4883,Lee,NNP,4
4884,Left-stream,JJ,1
4885,Leftist,JJ,1
4886,Legal,NNP,4
4887,Legend,NNP,1
4888,Legg,NNP,4
4889,Legislation,NN,2
4890,Lehman,NNP,18
4891,Leigh-Pemberton,NNP,2
4892,Leipzig,NNP,2
4893,Lekberg,NNP,1
4894,Lend,VB,1
4895,Leng,NNP,1
4896,Lens,NNP,1
4897,Leo,NNP,2
4898,Leon,NNP,1
4899,Leona,NNP,1
4900,Leonardo,NNP,1
4901,Leong,NNP,1
4902,Lep,NNP,3
4903,Lesley,NNP,1
4904,Leslie,NNP,1
4905,Less,RBR,1
4906,Less-than-truckload,JJ,1
4907,Let,VB,1
4908,Letter,NNP,2
4909,Letterman,NNP,1
4910,Leu,NNP,1
4911,Levin,NNP,1
4912,Levine,NNP,7
4913,Levinson,NNP,2
4914,Lew,NNP,2
4915,Lewis,NNP,2
4916,Lexington,NNP,1
4917,Li,NNP,1
4918,Liability,NNP,1
4919,Liaison,NNP,1
4920,Liberation,NNP,2
4921,Liberties,NNP,1
4922,Libor,NNP,3
4923,Liddle,NNP,2
4924,Lido,NNP,1
4925,Lieberman,NNP,2
4926,Life,NN,1
4927,Life,NNP,29
4928,LifeSpan,NNP,1
4929,Light,NNP,2
4930,Like,IN,10
4931,Likewise,RB,3
4932,Lilly,NNP,3
4933,Lily,NNP,1
4934,Lime,NNP,1
4935,Limit,VB,2
4936,Limited,NNP,8
4937,Lincoln,NNP,2
4938,Lincoln-Mercury,NNP,2
4939,Lincoln-Mercury-Merkur,NNP,1
4940,Linda,NNP,3
4941,Linden,NNP,1
4942,Line,NNP,12
4943,Lines,NNP,1
4944,Lines,NNPS,4
4945,Lines,NNS,1
4946,Linh,NNP,2
4947,Linsley,NNP,1
4948,Lintas,NNP,1
4949,Lipton,NNP,4
4950,Liquidity,NN,1
4951,Lisa,NNP,1
4952,Little,JJ,1
4953,Little,NNP,5
4954,Littleboy,NNP,2
4955,Litvack,NNP,2
4956,Livermore,NNP,1
4957,Livestock,NN,1
4958,Livestock,NNP,1
4959,Lloyd,NNP,3
4960,Lloyds,NNP,1
4961,Load,NN,1
4962,Loan,NNP,13
4963,Local,JJ,1
4964,Location,NNP,3
4965,Locker,NNP,1
4966,Lockheed,NNP,5
4967,Loewi,NNP,1
4968,Loews,NNP,1
4969,Logan,NNP,2
4970,Lombardi,NNP,4
4971,Lompoc,NNP,1
4972,London,JJ,4
4973,London,NNP,39
4974,London-based,JJ,2
4975,London-based,NNP,1
4976,Lone,NNP,10
4977,Long,JJ,2
4978,Long,NNP,2
4979,Long-term,JJ,3
4980,Longtime,JJ,1
4981,Lonrho,NNP,4
4982,Look,VB,1
4983,Looking,VBG,5
4984,Loom,NNP,1
4985,Loral,NNP,7
4986,Lord,NNP,2
4987,Lordstown,NNP,1
4988,Loring,NNP,1
4989,Los,NNP,53
4990,Loss,NN,1
4991,Losses,NNS,3
4992,Lost,JJ,1
4993,Lot,NN,1
4994,Lotus,NNP,14
4995,Loughman,NNP,1
4996,Louis,NNP,5
4997,Louis-based,JJ,2
4998,Louise,NNP,1
4999,Louisiana,NNP,3
5000,Louisiana-Pacific,NNP,1
5001,Louisville,NNP,6
5002,Low,NNP,1
5003,Lowe,NNP,1
5004,Lowell,NNP,3
5005,Lower,JJR,2
5006,Lowry,NNP,1
5007,Loyalty,NN,1
5008,Ltd,NNP,12
5009,Ltd.,NNP,33
5010,Lubar,NNP,2
5011,Lucisano,NNP,1
5012,Lucullan,JJ,1
5013,Ludwigshafen,NNP,1
5014,Luehrs,NNP,1
5015,Luerssen,NNP,1
5016,Lufkin,NNP,8
5017,Lufthansa,NNP,9
5018,Lumpur,NNP,1
5019,Lutheran,NNP,1
5020,Luthringshausen,NNP,2
5021,Luxembourg,NNP,1
5022,Lybrand,NNP,3
5023,Lynch,NNP,22
5024,Lynes,NNP,1
5025,Lyneses,NNP,2
5026,Lynn,NNP,3
5027,Lyondell,NNP,3
5028,M,NNP,1
5029,M$,$,9
5030,M.,NNP,16
5031,M.A.,NNP,1
5032,MAC,NNP,1
5033,MACPOST,NNP,1
5034,MADD,NNP,3
5035,MAITRE'D,NNP,1
5036,MAKE,VB,1
5037,MANAGER,NN,1
5038,MANEUVERS,NNS,1
5039,MANUFACTURING,NNP,1
5040,MARK,NNP,1
5041,MARKET,NNP,2
5042,MBA,NN,1
5043,MBB,NNP,1
5044,MC,NNP,1
5045,MCA,NNP,20
5046,MCI,NNP,1
5047,MEDIA,NNP,1
5048,MEMOS,NNS,1
5049,MERRILL,NNP,2
5050,METALS,NNS,1
5051,MGM,NNP,8
5052,MGM\/UA,NNP,4
5053,MIG-1,JJ,1
5054,MINOR,JJ,1
5055,MIPS,NNP,2
5056,MIT,NNP,2
5057,MMI,NNP,2
5058,MMS,NNP,1
5059,MONEY,NN,2
5060,MORE,JJR,1
5061,MORTGAGE,NNP,4
5062,MOVES,VBZ,1
5063,MTV,NNP,1
5064,MUTUAL,JJ,1
5065,Maalox,NNP,4
5066,Mac,NNP,10
5067,MacAllister,NNP,1
5068,MacDonald,NNP,1
5069,MacNamara,NNP,1
5070,Mace,NNP,2
5071,Machines,NNP,10
5072,Machines,NNPS,3
5073,Machon,NNP,1
5074,Macintosh,NNP,2
5075,Mack,NNP,1
5076,Mackenzie,NNP,4
5077,MacroChem,NNP,2
5078,Madison,NNP,1
5079,Madrid,NNP,3
5080,Madson,NNP,1
5081,Mae,NNP,15
5082,Mafia,NNP,1
5083,Magazine,NNP,4
5084,Magellan,NNP,1
5085,Maggot,NNP,1
5086,Magic,NNP,1
5087,Mahe,NNP,2
5088,Mahmoud,NNP,1
5089,Mail-order,NN,1
5090,Main,NNP,3
5091,Maine,NNP,4
5092,Mainstream,NN,1
5093,Major,JJ,1
5094,Major,NNP,1
5095,Majority,NNP,2
5096,Make,VB,2
5097,Makers,NNP,1
5098,Making,VBG,1
5099,Malapai,NNP,1
5100,Malays,NNP,1
5101,Malaysia,NNP,10
5102,Malaysian,JJ,1
5103,Malcolm,NNP,1
5104,Malizia,NNP,1
5105,Maloney,NNP,2
5106,Mame,NNP,3
5107,Man,NN,1
5108,Management,NNP,27
5109,Manager,NNP,1
5110,Managers,NNS,2
5111,Managua,NNP,2
5112,Manaifatturiera,NNP,1
5113,Manhattan,NNP,17
5114,Manila,NNP,5
5115,Manion,NNP,2
5116,Manitoba,NNP,4
5117,Mann,NNP,1
5118,Manor,NNP,1
5119,Mansion,NNP,4
5120,Manuel,NNP,5
5121,Manufacturer,NNP,1
5122,Manufacturers,NNP,10
5123,Manufacturers,NNPS,1
5124,Manufacturers,NNS,1
5125,Manufacturing,NNP,4
5126,Many,JJ,30
5127,Many,RB,1
5128,Mao,NNP,1
5129,Marc,NNP,1
5130,March,NNP,28
5131,Marcia,NNP,2
5132,Marcos,NNP,1
5133,Marginal,JJ,1
5134,Margins,NNS,3
5135,Mariel,NNP,1
5136,Marilyn,NNP,2
5137,Marin,NNP,1
5138,Marina,NNP,11
5139,Marinaro,NNP,3
5140,Marine,NNP,1
5141,Marion,NNP,1
5142,Marjorie,NNP,1
5143,Mark,NNP,11
5144,Markese,NNP,3
5145,Market,NN,3
5146,Market,NNP,12
5147,Market-If-Touched,NNP,1
5148,Market-if-touched,JJ,1
5149,Marketers,NNS,3
5150,Marketing,NNP,5
5151,Markets,NNP,2
5152,Markets,NNPS,8
5153,Markets,NNS,2
5154,Marlboro,NNP,1
5155,Marlin,NNP,3
5156,Marlo,NNP,1
5157,Marlowe,NNP,9
5158,Married,VBN,2
5159,Marrill,NNP,1
5160,Marsh,NNP,2
5161,Marshall,NNP,14
5162,Martin,NNP,11
5163,Martinez,NNP,1
5164,Marvin,NNP,3
5165,Marwick,NNP,1
5166,Marx,NNP,1
5167,Marxist,JJ,2
5168,Mary,NNP,6
5169,Maryland,NNP,1
5170,Marysville,NNP,1
5171,Masaki-Schatz,NNP,2
5172,Masius,NNP,4
5173,Mason,NNP,6
5174,Mass,NNP,1
5175,Mass.,NNP,20
5176,Mass.-based,JJ,1
5177,Massachusetts,NNP,3
5178,MasterCard,NNP,1
5179,Mastro,NNP,3
5180,Matchett,NNP,2
5181,Mateo,NNP,4
5182,Mateyo,NNP,1
5183,Mather,NNP,1
5184,Matrix,NNP,1
5185,Matt,NNP,1
5186,Mattausch,NNP,3
5187,Mattel,NNP,7
5188,Matthew,NNP,1
5189,Maturities,NNS,1
5190,Maui,NNP,1
5191,Maumee,NNP,1
5192,Maurice,NNP,1
5193,Maury,NNP,2
5194,Max,NNP,1
5195,Maxwell,NNP,3
5196,Maxxam,NNP,1
5197,May,NNP,13
5198,Maybe,RB,6
5199,Maybelline,NNP,1
5200,Mayer,NNP,2
5201,Maynard,NNP,23
5202,Mayor,NNP,9
5203,Mazowiecki,NNP,1
5204,McAllen,NNP,2
5205,McBride,NNP,2
5206,McCann,NNP,1
5207,McCann-Erickson,NNP,1
5208,McCarthy,NNP,1
5209,McCaw,NNP,11
5210,McChesney,NNP,1
5211,McClelland,NNP,3
5212,McCloy,NNP,1
5213,McCullough,NNP,1
5214,McCutchen,NNP,1
5215,McDonald,NNP,7
5216,McDonnell,NNP,2
5217,McGinley,NNP,1
5218,McGrath,NNP,1
5219,McGraw,NNP,1
5220,McGraw-Hill,NNP,3
5221,McInerney,NNP,1
5222,McKinnon,NNP,3
5223,McLennan,NNP,2
5224,McLuhan,NNP,1
5225,McMahon,NNP,1
5226,McNally,NNP,3
5227,McNamee,NNP,5
5228,McNeil,NNP,1
5229,Md,NNP,3
5230,Md.,NNP,3
5231,Meagher,NNP,1
5232,Means,NNP,2
5233,Meanwhile,RB,30
5234,Meats,NNS,1
5235,Median,JJ,2
5236,Medicaid,NNP,3
5237,Medical,JJ,1
5238,Medical,NNP,13
5239,Medical-supply,JJ,1
5240,Medicare,NNP,2
5241,Medicine,NNP,3
5242,Mellon,NNP,2
5243,Melvin,NNP,1
5244,Members,NNS,4
5245,Memphis,NNP,2
5246,Mendes,NNP,2
5247,Menlo,NNP,3
5248,Mental,NNP,1
5249,MeraBank,NNP,4
5250,Merc,NNP,4
5251,Mercantile,NNP,4
5252,Mercedes,NNP,1
5253,Mercedes-Benzes,NNPS,1
5254,Merchant,NN,1
5255,Merchants,NNP,1
5256,Merck,NNP,1
5257,Mercury,NNP,5
5258,Merger,NNP,1
5259,Meridian,NNP,6
5260,Merieux,NNP,5
5261,Merill,NNP,1
5262,Merkur,NNP,16
5263,Merkurs,NNPS,1
5264,Merola,NNP,1
5265,Merrill,NNP,19
5266,Merry,NNP,1
5267,Mesa,NNP,1
5268,Messerschmitt-Boelkow-Blohm,NNP,1
5269,Messrs.,NNP,9
5270,Met,NNP,3
5271,Metal,NN,1
5272,Metal,NNP,1
5273,Metatrace,NNP,1
5274,Methodist,NNP,1
5275,Metromedia,NNP,1
5276,Metropolitan,NNP,3
5277,Mexican,JJ,5
5278,Mexicana,NNP,2
5279,Mexicanos,NNP,1
5280,Mexico,NNP,23
5281,Mexico-United,NNP,2
5282,Miami,NNP,7
5283,Miami-based,JJ,1
5284,Mich.,NNP,5
5285,Michael,NNP,30
5286,Michel,NNP,1
5287,Michele,NNP,1
5288,Michelle,NNP,3
5289,Michelman,NNP,1
5290,Michigan,NNP,5
5291,Micro,NNP,2
5292,Micronic,NNP,2
5293,Micronyx,NNP,1
5294,Microsoft,NNP,7
5295,Microsystems,NNP,2
5296,Mid,NNP,1
5297,Mid-sized,JJ,1
5298,Middle,NNP,3
5299,Mideast,NNP,2
5300,Midland,NNP,4
5301,Midnight,NNP,1
5302,Midway,NNP,1
5303,Midwest,NNP,6
5304,Midwestern,JJ,1
5305,Mike,NNP,1
5306,Mikhail,NNP,3
5307,Milan,NNP,5
5308,Milan-based,JJ,1
5309,Milbank,NNP,1
5310,Mile,NNP,1
5311,Milken,NNP,1
5312,Miller,NNP,2
5313,Millicom,NNP,3
5314,Milstar,NNP,1
5315,Milton,NNP,2
5316,Milunovich,NNP,3
5317,Milwaukee,NNP,1
5318,Minerals,NNP,1
5319,Minh,NNP,1
5320,Mining,NNP,2
5321,Minister,NNP,7
5322,Ministry,NNP,3
5323,Minn.,NNP,1
5324,Minneapolis,NNP,5
5325,Minneapolis-based,JJ,2
5326,Minnesota,NNP,5
5327,Minpeco,NNP,8
5328,Mirage,NNP,2
5329,Misa,NNP,1
5330,Misawa,NNP,2
5331,Miss,NNP,4
5332,Miss.,NNP,1
5333,Mississippi,NNP,3
5334,Mississippian,NNP,1
5335,Missouri,NNP,6
5336,Mist,NNP,2
5337,Mitchell,NNP,9
5338,Mitsubishi,NNP,7
5339,Mitsui,NNP,1
5340,Mitsuoka,NNP,2
5341,Mittag,NNP,1
5342,Mizuno,NNP,1
5343,Mo.,NNP,2
5344,Mob,NN,1
5345,Mobile,NNP,2
5346,Mochida,NNP,2
5347,Modrow,NNP,1
5348,Moffett,NNP,1
5349,Mohamed,NNP,1
5350,Mojave,NNP,1
5351,Monarch,NNP,1
5352,Monday,NNP,45
5353,Monday-morning,JJ,1
5354,Mondays,NNPS,1
5355,Monetary,NNP,3
5356,Money,NNP,11
5357,Money-fund,JJ,3
5358,Money-market,NN,1
5359,Mongolia,NNP,1
5360,Monitor,NNP,1
5361,Monmouth,NNP,1
5362,Monorail,NNP,1
5363,Monroe,NNP,2
5364,Monsanto,NNP,1
5365,Montagu,NNP,4
5366,Montana,NNP,2
5367,Monte,NNP,1
5368,Montedison,NNP,1
5369,Monteith,NNP,1
5370,Montgomery,NNP,2
5371,Monthly,JJ,1
5372,Moody,NNP,14
5373,Moon,NNP,1
5374,More,JJR,2
5375,More,RBR,12
5376,Moreover,RB,22
5377,Morgan,NNP,13
5378,Morgenzon,NNP,6
5379,Morris,NNP,10
5380,Morrison,NNP,2
5381,Morrissey,NNP,3
5382,Morrow,NNP,1
5383,Mortgage,NN,2
5384,Mortgage,NNP,10
5385,Mortgage-Backed,JJ,2
5386,Morton,NNP,1
5387,Mosbacher,NNP,2
5388,Moscow,NNP,10
5389,Moslems,NNPS,1
5390,Moss,NNP,2
5391,Most,JJS,46
5392,Mothers,NNPS,1
5393,Motor,NNP,6
5394,Motorfair,NNP,1
5395,Motorola,NNP,1
5396,Motors,NNPS,12
5397,Mountain,NNP,2
5398,Mr.,NNP,785
5399,Mrs.,NNP,12
5400,Ms.,NNP,30
5401,Much,RB,6
5402,Muffin,NNP,1
5403,Mullins,NNP,2
5404,Mulrooney,NNP,1
5405,Multiflow,NNP,1
5406,Munich,NNP,1
5407,Municipal,JJ,2
5408,Municipal,NNP,1
5409,Municipals,NNS,2
5410,Murai,NNP,1
5411,Murray,NNP,4
5412,Museum,NNP,2
5413,Must,MD,1
5414,Mutual,NNP,2
5415,My,PRP$,10
5416,Myron,NNP,2
5417,Myrtle,NNP,1
5418,N'T,NNP,1
5419,N.,NNP,3
5420,N.A.,NNP,1
5421,N.C,NNP,2
5422,N.C.,NNP,3
5423,N.H.,NNP,2
5424,N.J,NNP,4
5425,N.J.,NNP,12
5426,N.M.,NNP,2
5427,N.V,NNP,2
5428,N.Y,NNP,6
5429,N.Y.,NNP,9
5430,NAS,NNP,1
5431,NASA,NNP,18
5432,NASAA,NNP,3
5433,NATION'S,NN,1
5434,NATIONAL,NNP,2
5435,NATIONWIDE,NNP,1
5436,NATO,NNP,2
5437,NBC,NNP,10
5438,NCNB,NNP,2
5439,NCR,NNP,1
5440,NEC,NNP,2
5441,NEW,JJ,3
5442,NEW,NNP,2
5443,NEWHALL,NNP,1
5444,NEWS,NN,1
5445,NH,NNP,1
5446,NORTHERN,NNP,1
5447,NOTE,NN,1
5448,NOTES,NNS,1
5449,NOW,RB,2
5450,NRC,NNP,3
5451,NV,NNP,2
5452,NWA,NNP,5
5453,NYSE,NNP,1
5454,Nabisco,NNP,2
5455,Nac,NNP,1
5456,Nacion,NNP,1
5457,Nader,NNP,1
5458,Name,NN,1
5459,Nancy,NNP,1
5460,Napa,NNP,1
5461,Narcotics,NNPS,1
5462,Nasdaq,NNP,9
5463,Nasional,NNP,1
5464,Nassau-Suffolk,NNP,1
5465,NatWest,NNP,6
5466,Nathan,NNP,1
5467,Nation,NN,1
5468,National,JJ,1
5469,National,NNP,87
5470,Nationalist,JJ,1
5471,Nationalists,NNPS,1
5472,Nationwide,NNP,4
5473,Natural,JJ,1
5474,Naturally,RB,1
5475,Natwest,NNP,1
5476,Nausea,NN,1
5477,Naval,NNP,1
5478,Navin,NNP,1
5479,Navy,NNP,5
5480,Nazionale,NNP,1
5481,Nazis,NNPS,1
5482,Neal,NNP,3
5483,Nearly,RB,7
5484,Neb.,NNP,3
5485,Nebraska,NNP,1
5486,Ned,NNP,2
5487,Needham,NNP,4
5488,Needless,JJ,1
5489,Negotiable,JJ,2
5490,Negus,NNP,2
5491,Neil,NNP,3
5492,Neill,NNP,1
5493,Neiman-Marcus,NNP,1
5494,Neither,CC,5
5495,Nelson,NNP,4
5496,Neptune,NNP,1
5497,Nestle,NNP,4
5498,Net,JJ,11
5499,Net,NN,3
5500,Netherlands,NNP,5
5501,Network,NNP,3
5502,Network-access,JJ,1
5503,Neuhaus,NNP,1
5504,Nev,NNP,2
5505,Nev.,NNP,2
5506,Nevada,NNP,1
5507,Never,RB,4
5508,Nevertheless,RB,6
5509,New,JJ,3
5510,New,NNP,258
5511,Newark,NNP,2
5512,Newcomb,NNP,2
5513,Newhouse,NNP,1
5514,Newly,RB,1
5515,Newport,NNP,16
5516,News,NNP,15
5517,News,NNS,2
5518,NewsEdge,NNP,4
5519,Newspapers,NNS,1
5520,Newspeak,NNP,1
5521,Newsprint,NN,1
5522,Newswire,NNP,1
5523,Next,JJ,9
5524,Next,NNP,2
5525,Nghe,NNP,4
5526,Ngoc,NNP,5
5527,Nguyen,NNP,7
5528,Nicaragua,NNP,17
5529,Nicaraguan,JJ,4
5530,Nick,NNP,1
5531,Nielsen,NNP,2
5532,Nigel,NNP,4
5533,Night,NNP,1
5534,Nightlife,NN,1
5535,Nihon,NNP,2
5536,Nikkei,NNP,13
5537,Nikko,NNP,1
5538,Nimitz,NNP,3
5539,Nine-month,JJ,1
5540,Nippon,NNP,2
5541,Nissho,NNP,2
5542,Nixon,NNP,2
5543,No,DT,15
5544,No,RB,2
5545,No.,NN,13
5546,No.,VB,1
5547,Nob,NNP,1
5548,Nobel,NNP,2
5549,Nobody,NN,1
5550,Noel,NNP,1
5551,Nokomis,NNP,1
5552,Nolan,NNP,1
5553,Nomura,NNP,4
5554,None,NN,4
5555,Nonetheless,RB,1
5556,Nonperforming,JJ,1
5557,Nonsense,NN,1
5558,Nonunion,NNP,1
5559,Nope,UH,1
5560,Nor,CC,6
5561,Noranda,NNP,6
5562,Norfolk,NNP,1
5563,Noriega,NNP,19
5564,Norman,NNP,1
